"lon","lat","month","pr","rlds","rsds","sfcWind","tas","uas","vas","PM25","PM10","SO2","VOC","OC","CO","CO2","BC","NH3","NOx"
112.427,23.0706,"202001",1.49921936554165e-06,295.095550537109,175.919097900391,3.51152205467224,284.605346679688,-1.27903413772583,-1.76799261569977,85.2296142578125,124.479080200195,198.966751098633,1289.63916015625,9.42600440979004,1656.46020507812,174708.734375,11.3442220687866,243.05110168457,340.684478759766
112.427,23.0706,"202002",5.26684345913964e-07,300.458984375,222.686889648438,3.03224325180054,287.869079589844,-1.44569826126099,-0.657870531082153,81.9966659545898,118.624946594238,183.037948608398,1144.10327148438,8.75570583343506,1583.68579101562,152273.40625,10.6204586029053,241.657562255859,309.509124755859
112.427,23.0706,"202003",3.17570884362794e-05,387.912872314453,142.950805664062,3.61217379570007,292.512969970703,-0.559405565261841,1.08272981643677,118.2734375,175.01042175293,286.245727539062,1885.64270019531,11.4205932617188,2179.14892578125,251863.203125,14.0273513793945,255.321823120117,454.339050292969
112.427,23.0706,"202004",7.30259853298776e-05,400.153045654297,132.079162597656,2.73379254341125,293.792694091797,-1.02210283279419,0.254430770874023,118.555130004883,178.102340698242,273.057830810547,1771.51403808594,11.0514259338379,2162.625,255779.359375,13.5097398757935,289.889221191406,448.797454833984
112.427,23.0706,"202005",4.28243693022523e-05,387.489624023438,234.935211181641,2.72463798522949,296.639923095703,-1.06668603420258,0.50262975692749,123.113037109375,185.291137695312,284.028930664062,1827.09289550781,11.3370590209961,2242.6376953125,269579.125,13.824688911438,322.793731689453,469.037322998047
112.427,23.0706,"202006",0.000112101442937274,427.908538818359,188.085494995117,3.56887054443359,299.572998046875,-0.0618779435753822,2.04591846466064,136.479461669922,204.693084716797,335.11669921875,2208.95361328125,12.4697284698486,2486.20458984375,304859.25,15.432354927063,348.999969482422,529.091247558594
112.427,23.0706,"202007",3.69837471225765e-05,427.401672363281,271.784545898438,2.63342928886414,301.991485595703,-0.0937925949692726,1.67694044113159,123.920722961426,186.527420043945,290.229827880859,1879.7685546875,11.4869756698608,2264.62036132812,276371.375,14.0360908508301,348.728179931641,479.918182373047
112.427,23.0706,"202008",0.000311626878101379,433.995483398438,192.938858032227,3.86875629425049,300.729736328125,-1.32341480255127,1.03830993175507,125.293785095215,188.597305297852,298.731048583984,1939.18383789062,11.6962280273438,2308.1416015625,278419.875,14.3163137435913,354.575469970703,480.627960205078
112.427,23.0706,"202009",4.37873177361325e-06,383.809295654297,267.882019042969,3.320960521698,299.779602050781,-1.53491961956024,-1.67634308338165,147.121887207031,221.665222167969,365.496337890625,2409.45532226562,13.170599937439,2671.10034179688,332563.53125,16.3638687133789,306.067199707031,566.982543945312
112.427,23.0706,"202010",1.36552343974472e-05,368.716583251953,211.913650512695,3.30666184425354,296.540802001953,-2.07613158226013,-1.23714447021484,139.489852905273,210.603820800781,332.636352539062,2153.7802734375,12.4655122756958,2537.74633789062,306157,15.3449745178223,277.073760986328,522.740783691406
112.427,23.0706,"202011",4.33503601016128e-06,316.517211914062,189.997985839844,4.07572650909424,290.176910400391,-2.26801443099976,-2.84528756141663,150.633331298828,228.738265991211,364.972564697266,2382.27758789062,13.1204137802124,2712.16357421875,336339.40625,16.2552051544189,274.832550048828,562.13671875
112.427,23.0706,"202012",2.55073518928839e-06,293.722442626953,155.231491088867,3.93739485740662,283.807434082031,-1.67463624477386,-3.26498126983643,163.242782592773,247.436050415039,397.248870849609,2699.07397460938,13.9955558776855,2888.47583007812,367609.875,17.3854751586914,256.989410400391,611.025939941406
112.471,23.0528,"202001",1.49921936554165e-06,295.095550537109,175.919097900391,3.51152205467224,284.605346679688,-1.27903413772583,-1.76799261569977,85.2296142578125,124.479080200195,198.966751098633,1289.63916015625,9.42600440979004,1656.46020507812,174708.734375,11.3442220687866,243.05110168457,340.684478759766
112.471,23.0528,"202002",5.26684345913964e-07,300.458984375,222.686889648438,3.03224325180054,287.869079589844,-1.44569826126099,-0.657870531082153,81.9966659545898,118.624946594238,183.037948608398,1144.10327148438,8.75570583343506,1583.68579101562,152273.40625,10.6204586029053,241.657562255859,309.509124755859
112.471,23.0528,"202003",3.17570884362794e-05,387.912872314453,142.950805664062,3.61217379570007,292.512969970703,-0.559405565261841,1.08272981643677,118.2734375,175.01042175293,286.245727539062,1885.64270019531,11.4205932617188,2179.14892578125,251863.203125,14.0273513793945,255.321823120117,454.339050292969
112.471,23.0528,"202004",7.30259853298776e-05,400.153045654297,132.079162597656,2.73379254341125,293.792694091797,-1.02210283279419,0.254430770874023,118.555130004883,178.102340698242,273.057830810547,1771.51403808594,11.0514259338379,2162.625,255779.359375,13.5097398757935,289.889221191406,448.797454833984
112.471,23.0528,"202005",4.28243693022523e-05,387.489624023438,234.935211181641,2.72463798522949,296.639923095703,-1.06668603420258,0.50262975692749,123.113037109375,185.291137695312,284.028930664062,1827.09289550781,11.3370590209961,2242.6376953125,269579.125,13.824688911438,322.793731689453,469.037322998047
112.471,23.0528,"202006",0.000112101442937274,427.908538818359,188.085494995117,3.56887054443359,299.572998046875,-0.0618779435753822,2.04591846466064,136.479461669922,204.693084716797,335.11669921875,2208.95361328125,12.4697284698486,2486.20458984375,304859.25,15.432354927063,348.999969482422,529.091247558594
112.471,23.0528,"202007",3.69837471225765e-05,427.401672363281,271.784545898438,2.63342928886414,301.991485595703,-0.0937925949692726,1.67694044113159,123.920722961426,186.527420043945,290.229827880859,1879.7685546875,11.4869756698608,2264.62036132812,276371.375,14.0360908508301,348.728179931641,479.918182373047
112.471,23.0528,"202008",0.000311626878101379,433.995483398438,192.938858032227,3.86875629425049,300.729736328125,-1.32341480255127,1.03830993175507,125.293785095215,188.597305297852,298.731048583984,1939.18383789062,11.6962280273438,2308.1416015625,278419.875,14.3163137435913,354.575469970703,480.627960205078
112.471,23.0528,"202009",4.37873177361325e-06,383.809295654297,267.882019042969,3.320960521698,299.779602050781,-1.53491961956024,-1.67634308338165,147.121887207031,221.665222167969,365.496337890625,2409.45532226562,13.170599937439,2671.10034179688,332563.53125,16.3638687133789,306.067199707031,566.982543945312
112.471,23.0528,"202010",1.36552343974472e-05,368.716583251953,211.913650512695,3.30666184425354,296.540802001953,-2.07613158226013,-1.23714447021484,139.489852905273,210.603820800781,332.636352539062,2153.7802734375,12.4655122756958,2537.74633789062,306157,15.3449745178223,277.073760986328,522.740783691406
112.471,23.0528,"202011",4.33503601016128e-06,316.517211914062,189.997985839844,4.07572650909424,290.176910400391,-2.26801443099976,-2.84528756141663,150.633331298828,228.738265991211,364.972564697266,2382.27758789062,13.1204137802124,2712.16357421875,336339.40625,16.2552051544189,274.832550048828,562.13671875
112.471,23.0528,"202012",2.55073518928839e-06,293.722442626953,155.231491088867,3.93739485740662,283.807434082031,-1.67463624477386,-3.26498126983643,163.242782592773,247.436050415039,397.248870849609,2699.07397460938,13.9955558776855,2888.47583007812,367609.875,17.3854751586914,256.989410400391,611.025939941406
112.565,23.1617,"202001",1.49921936554165e-06,295.095550537109,175.919097900391,3.51152205467224,284.605346679688,-1.27903413772583,-1.76799261569977,29.3670711517334,46.9671058654785,39.7214584350586,266.185302734375,5.59856462478638,757.892456054688,51224.73828125,6.57912969589233,250.778884887695,125.285461425781
112.565,23.1617,"202002",5.26684345913964e-07,300.458984375,222.686889648438,3.03224325180054,287.869079589844,-1.44569826126099,-0.657870531082153,27.71360206604,43.6181297302246,36.7145462036133,241.609313964844,5.1881308555603,703.782348632812,45496.234375,6.13787269592285,249.436584472656,118.289916992188
112.565,23.1617,"202003",3.17570884362794e-05,387.912872314453,142.950805664062,3.61217379570007,292.512969970703,-0.559405565261841,1.08272981643677,39.4834747314453,65.5995635986328,55.3009834289551,362.030334472656,6.80351829528809,981.084777832031,69196.90625,8.0561408996582,263.414886474609,146.630706787109
112.565,23.1617,"202004",7.30259853298776e-05,400.153045654297,132.079162597656,2.73379254341125,293.792694091797,-1.02210283279419,0.254430770874023,40.5508041381836,67.689582824707,53.755786895752,345.857055664062,6.56123495101929,965.142456054688,74190.84375,7.75593662261963,297.515869140625,149.854156494141
112.565,23.1617,"202005",4.28243693022523e-05,387.489624023438,234.935211181641,2.72463798522949,296.639923095703,-1.06668603420258,0.50262975692749,42.0651893615723,70.3908996582031,55.8385391235352,355.295379638672,6.70805025100708,994.617858886719,78778.9296875,7.91538000106812,330.839935302734,156.113372802734
112.565,23.1617,"202006",0.000112101442937274,427.908538818359,188.085494995117,3.56887054443359,299.572998046875,-0.0618779435753822,2.04591846466064,45.8658676147461,77.6275482177734,64.3514556884766,415.458435058594,7.44469308853149,1115.51318359375,83845.640625,8.8452672958374,356.891235351562,163.995178222656
112.565,23.1617,"202007",3.69837471225765e-05,427.401672363281,271.784545898438,2.63342928886414,301.991485595703,-0.0937925949692726,1.67694044113159,42.2847709655762,70.9546737670898,56.7561645507812,363.804046630859,6.81127548217773,1010.40002441406,80293.0546875,8.04449462890625,357.454742431641,158.369674682617
112.565,23.1617,"202008",0.000311626878101379,433.995483398438,192.938858032227,3.86875629425049,300.729736328125,-1.32341480255127,1.03830993175507,42.4882049560547,71.562873840332,57.8613929748535,373.287414550781,6.94058513641357,1028.82568359375,79495.84375,8.20333862304688,362.258758544922,155.646621704102
112.565,23.1617,"202009",4.37873177361325e-06,383.809295654297,267.882019042969,3.320960521698,299.779602050781,-1.53491961956024,-1.67634308338165,49.3088226318359,84.1949768066406,69.7054443359375,448.274719238281,7.86674499511719,1196.24682617188,90439.2421875,9.36067676544189,314.738952636719,170.666748046875
112.565,23.1617,"202010",1.36552343974472e-05,368.716583251953,211.913650512695,3.30666184425354,296.540802001953,-2.07613158226013,-1.23714447021484,47.1396331787109,79.8764114379883,64.3634033203125,408.699920654297,7.38784790039062,1118.54760742188,85934.9921875,8.74846935272217,286.004486083984,163.639465332031
112.565,23.1617,"202011",4.33503601016128e-06,316.517211914062,189.997985839844,4.07572650909424,290.176910400391,-2.26801443099976,-2.84528756141663,50.9145431518555,87.1790084838867,70.0685272216797,445.376129150391,7.80683088302612,1202.16284179688,93288.40625,9.27361869812012,282.197723388672,170.448348999023
112.565,23.1617,"202012",2.55073518928839e-06,293.722442626953,155.231491088867,3.93739485740662,283.807434082031,-1.67463624477386,-3.26498126983643,54.8245086669922,94.250114440918,76.0483627319336,495.513580322266,8.34815406799316,1290.95776367188,100145.7421875,9.92068767547607,264.196197509766,179.920516967773
112.844,22.8693,"202001",1.49921936554165e-06,295.095550537109,175.919097900391,3.51152205467224,284.605346679688,-1.27903413772583,-1.76799261569977,102.765113830566,167.557266235352,358.403991699219,1113.32971191406,19.2398681640625,3578.84619140625,838100.5,23.3350276947021,141.517776489258,940.363586425781
112.844,22.8693,"202002",5.26684345913964e-07,300.458984375,222.686889648438,3.03224325180054,287.869079589844,-1.44569826126099,-0.657870531082153,95.7259368896484,150.18408203125,263.348937988281,1021.95379638672,18.2320766448975,3202.2314453125,571714.4375,22.1995677947998,139.157165527344,783.706359863281
112.844,22.8693,"202003",3.17570884362794e-05,387.912872314453,142.950805664062,3.61217379570007,292.512969970703,-0.559405565261841,1.08272981643677,133.000213623047,220.39762878418,389.223541259766,1443.08544921875,22.5413227081299,4142.5009765625,829167.875,27.4250869750977,150.629440307617,977.454040527344
112.844,22.8693,"202004",7.30259853298776e-05,400.153045654297,132.079162597656,2.73379254341125,293.792694091797,-1.02210283279419,0.254430770874023,136.824951171875,229.143539428711,407.059875488281,1386.38989257812,21.925708770752,4166.265625,911947.5625,26.6286087036133,197.507888793945,1022.19012451172
112.844,22.8693,"202005",4.28243693022523e-05,387.489624023438,234.935211181641,2.72463798522949,296.639923095703,-1.06668603420258,0.50262975692749,141.919097900391,238.899612426758,432.401336669922,1419.77014160156,22.297061920166,4298.58447265625,979478.4375,27.0498466491699,229.894653320312,1070.46691894531
112.844,22.8693,"202006",0.000112101442937274,427.908538818359,188.085494995117,3.56887054443359,299.572998046875,-0.0618779435753822,2.04591846466064,153.959030151367,261.09130859375,473.655456542969,1630.68432617188,24.339391708374,4667.40283203125,1030194.75,29.6381683349609,262.610626220703,1117.74304199219
112.844,22.8693,"202007",3.69837471225765e-05,427.401672363281,271.784545898438,2.63342928886414,301.991485595703,-0.0937925949692726,1.67694044113159,142.831268310547,241.287185668945,444.382202148438,1450.80017089844,22.5763893127441,4365.10498046875,1009606,27.4043292999268,250.476943969727,1091.59777832031
112.844,22.8693,"202008",0.000311626878101379,433.995483398438,192.938858032227,3.86875629425049,300.729736328125,-1.32341480255127,1.03830993175507,143.845748901367,244.117660522461,459.450439453125,1484.3701171875,22.9296550750732,4445.41259765625,1039465.125,27.8429565429688,272.052825927734,1101.60876464844
112.844,22.8693,"202009",4.37873177361325e-06,383.809295654297,267.882019042969,3.320960521698,299.779602050781,-1.53491961956024,-1.67634308338165,163.279205322266,276.872833251953,456.697296142578,1742.32946777344,25.4979286193848,4807.68310546875,948081.5625,31.0639801025391,201.566482543945,1085.36169433594
112.844,22.8693,"202010",1.36552343974472e-05,368.716583251953,211.913650512695,3.30666184425354,296.540802001953,-2.07613158226013,-1.23714447021484,155.564514160156,261.102905273438,404.37353515625,1601.62780761719,24.1622161865234,4507.18310546875,835718.75,29.3563671112061,164.129440307617,1008.10040283203
112.844,22.8693,"202011",4.33503601016128e-06,316.517211914062,189.997985839844,4.07572650909424,290.176910400391,-2.26801443099976,-2.84528756141663,167.399856567383,283.754333496094,435.911102294922,1730.11206054688,25.3450183868408,4775.849609375,893086.375,30.8317756652832,183.676284790039,1050.09716796875
112.844,22.8693,"202012",2.55073518928839e-06,293.722442626953,155.231491088867,3.93739485740662,283.807434082031,-1.67463624477386,-3.26498126983643,179.673355102539,305.851165771484,470.865356445312,1907.083984375,26.7861099243164,5060.3544921875,958102.4375,32.5910682678223,165.123748779297,1105.27966308594
112.863,23.1886,"202001",1.49921936554165e-06,295.095550537109,175.919097900391,3.51152205467224,284.605346679688,-1.27903413772583,-1.76799261569977,139.861328125,226.209594726562,274.565307617188,1475.32006835938,26.4608325958252,4590.41650390625,641062.4375,32.2208442687988,158.10578918457,950.50634765625
112.863,23.1886,"202002",5.26684345913964e-07,300.458984375,222.686889648438,3.03224325180054,287.869079589844,-1.44569826126099,-0.657870531082153,130.375457763672,203.649276733398,225.49267578125,1360.42883300781,25.0982456207275,4218.634765625,472236.3125,30.6680545806885,156.23161315918,872.017150878906
112.863,23.1886,"202003",3.17570884362794e-05,387.912872314453,142.950805664062,3.61217379570007,292.512969970703,-0.559405565261841,1.08272981643677,181.085998535156,299.264556884766,335.193054199219,1896.78601074219,31.0587425231934,5406.10693359375,680443.375,37.8976097106934,167.156997680664,1034.57592773438
112.863,23.1886,"202004",7.30259853298776e-05,400.153045654297,132.079162597656,2.73379254341125,293.792694091797,-1.02210283279419,0.254430770874023,186.932922363281,311.886077880859,338.285827636719,1825.2109375,30.2171306610107,5400.1865234375,741363.5,36.8015632629395,206.193496704102,1060.24157714844
112.863,23.1886,"202005",4.28243693022523e-05,387.489624023438,234.935211181641,2.72463798522949,296.639923095703,-1.06668603420258,0.50262975692749,193.9013671875,325.083953857422,355.265533447266,1867.57946777344,30.7179985046387,5549.287109375,792014.0625,37.375545501709,235.541213989258,1097.556640625
112.863,23.1886,"202006",0.000112101442937274,427.908538818359,188.085494995117,3.56887054443359,299.572998046875,-0.0618779435753822,2.04591846466064,209.982147216797,354.971527099609,399.118713378906,2135.61059570312,33.579460144043,6038.63720703125,833916.3125,40.9808807373047,263.333251953125,1141.39685058594
112.863,23.1886,"202007",3.69837471225765e-05,427.401672363281,271.784545898438,2.63342928886414,301.991485595703,-0.0937925949692726,1.67694044113159,195.060928344727,328.137329101562,363.204284667969,1907.05285644531,31.1080360412598,5626.61572265625,813280.4375,37.8683967590332,255.516418457031,1112.51513671875
112.863,23.1886,"202008",0.000311626878101379,433.995483398438,192.938858032227,3.86875629425049,300.729736328125,-1.32341480255127,1.03830993175507,196.274917602539,331.658294677734,373.080535888672,1949.46655273438,31.5995388031006,5717.15673828125,828563.5625,38.4777336120605,270.830200195312,1107.69030761719
112.863,23.1886,"202009",4.37873177361325e-06,383.809295654297,267.882019042969,3.320960521698,299.779602050781,-1.53491961956024,-1.67634308338165,222.779800415039,377.341735839844,408.159149169922,2279.56176757812,35.1931419372559,6294.9267578125,802545.25,42.9600296020508,213.049362182617,1152.17407226562
112.863,23.1886,"202010",1.36552343974472e-05,368.716583251953,211.913650512695,3.30666184425354,296.540802001953,-2.07613158226013,-1.23714447021484,212.525863647461,356.480926513672,369.221130371094,2102.08374023438,33.3148956298828,5936.91259765625,726083.375,40.5758514404297,181.508743286133,1101.01831054688
112.863,23.1886,"202011",4.33503601016128e-06,316.517211914062,189.997985839844,4.07572650909424,290.176910400391,-2.26801443099976,-2.84528756141663,228.81103515625,387.732147216797,400.345764160156,2265.8466796875,34.9796447753906,6289.564453125,777793.5,42.6364479064941,193.394973754883,1138.7626953125
112.863,23.1886,"202012",2.55073518928839e-06,293.722442626953,155.231491088867,3.93739485740662,283.807434082031,-1.67463624477386,-3.26498126983643,245.446685791016,417.790679931641,433.19921875,2491.61352539062,36.9740180969238,6656.86962890625,832470.1875,45.0714492797852,176.848648071289,1189.71325683594
