"lon","lat","month","pr","rlds","rsds","sfcWind","tas","uas","vas","PM25","PM10","SO2","VOC","OC","CO","CO2","BC","NH3","NOx"
112.0369,22.9394,"202001",8.55742655403446e-06,319.783264160156,128.239898681641,3.74466705322266,284.352783203125,-1.21074855327606,-2.03512215614319,28.9903182983398,57.5810813903809,187.226470947266,280.691070556641,3.51828837394714,806.470092773438,433108.90625,4.00649213790894,225.296417236328,336.206848144531
112.0369,22.9394,"202002",1.22005130833713e-05,330.714965820312,149.846817016602,3.14740657806396,286.083221435547,-1.03895461559296,-0.697646021842957,24.1781005859375,44.0755424499512,125.95108795166,249.280059814453,3.30804705619812,632.184753417969,276681.15625,3.80191946029663,223.288864135742,234.733261108398
112.0369,22.9394,"202003",1.47613636727328e-05,365.464782714844,146.398025512695,3.4341459274292,290.458190917969,-0.93300724029541,-0.0850063785910606,33.542552947998,63.1706504821777,185.132202148438,392.963043212891,3.92477321624756,858.555908203125,406331.34375,4.53507852554321,237.759475708008,329.249877929688
112.0369,22.9394,"202004",4.72613101010211e-05,397.432556152344,146.745498657227,3.30543541908264,295.125701904297,-0.707128763198853,1.02578854560852,34.5842514038086,66.845344543457,199.192230224609,371.9443359375,3.82245111465454,894.880615234375,449267.5,4.4166054725647,282.317016601562,354.888000488281
112.0369,22.9394,"202005",0.000130088650621474,418.335693359375,145.702667236328,3.11319661140442,296.95849609375,-0.450786799192429,1.29229402542114,36.2722778320312,70.7611923217773,213.660018920898,383.290344238281,3.90126466751099,943.213195800781,484969.625,4.4940938949585,319.283142089844,379.482208251953
112.0369,22.9394,"202006",5.55517399334349e-05,430.558837890625,252.037963867188,3.15950059890747,301.39013671875,0.38131257891655,2.03920412063599,39.0871124267578,75.845947265625,229.233642578125,456.384460449219,4.11565923690796,1008.70153808594,511035.28125,4.80385208129883,351.805480957031,401.791442871094
112.0369,22.9394,"202007",4.03349695261568e-05,420.853637695312,267.80810546875,3.00633883476257,301.572296142578,-0.0223444271832705,1.75937354564667,36.8328742980957,72.2495193481445,220.557647705078,393.714385986328,3.9334282875061,963.91552734375,501831.5625,4.53858280181885,346.217712402344,391.320068359375
112.0369,22.9394,"202008",3.98739721276797e-05,426.402130126953,263.210693359375,3.37647175788879,302.396179199219,-1.77521395683289,0.800760924816132,37.5816345214844,74.1852798461914,229.343170166016,405.587982177734,3.97689938545227,991.315795898438,521286,4.59570121765137,359.829864501953,403.100494384766
112.0369,22.9394,"202009",5.77304599573836e-05,417.927825927734,237.407791137695,3.07382965087891,300.865447998047,-1.6710592508316,0.221401587128639,39.2203941345215,73.766975402832,209.64338684082,493.208038330078,4.2583065032959,978.4501953125,452955.03125,4.98520994186401,295.209808349609,368.158233642578
112.0369,22.9394,"202010",9.51317997532897e-05,374.459594726562,157.05078125,4.44920825958252,293.882202148438,-2.44626641273499,-3.34065794944763,36.3412742614746,67.0114669799805,181.772705078125,443.249938964844,4.13157367706299,892.689025878906,388842.8125,4.78954696655273,258.675750732422,323.201995849609
112.0369,22.9394,"202011",9.11260758584831e-06,317.834045410156,185.931610107422,4.13933229446411,288.841583251953,-1.95759975910187,-3.18889164924622,38.7310752868652,71.7767562866211,194.717498779297,486.976776123047,4.24393033981323,944.594543457031,414800.1875,4.95789289474487,265.843109130859,342.384704589844
112.0369,22.9394,"202012",5.80478490519454e-06,336.656097412109,108.534065246582,3.5007209777832,285.532287597656,-1.61387407779694,-2.382408618927,41.6891822814941,77.3028335571289,209.906387329102,547.1513671875,4.44772386550903,1005.81341552734,446743.1875,5.20157384872437,245.356628417969,367.174407958984
